"specimen_ID","Genus","species","Subspecies","common_name","Year","yr_accuracy","Status","State","County","Locality","HUC8_number","HUC8_name","GISLatDD","GISLongDD","lat_long_accuracy","lat_long_source","disposal","Museum_Cat_No","record_type","Reference"
550579,"Clarias","batrachus","NULL","Walking Catfish",1968,"Actual","established","FL","Broward","Pond W of Margate.","3090206","Florida Southeast Coast",26.24214,-80.21169,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 31191","Specimen","See disposal and Musuem_cat_no fields"
550619,"Clarias","batrachus","NULL","Walking Catfish",1980,"Actual","established","FL","Broward","Side-canal into South New River Canal, at junction of Flamingo Road (Co Rt 823) and Griffin Road (Co Rt 818).","3090206","Florida Southeast Coast",26.0636,-80.31397,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 87984","Specimen","See disposal and Musuem_cat_no fields"
550660,"Clarias","batrachus","NULL","Walking Catfish",1968,"Actual","established","FL","Broward","Small pond 1 mi. S Holmberg Road, W of US Hwy. 441, Deerfield Beach.","3090206","Florida Southeast Coast",26.30206,-80.20842,"Accurate","reported","Tulane University Museum of Natural History collection","TU 71116","Specimen","See disposal and Musuem_cat_no fields"
550589,"Clarias","batrachus","NULL","Walking Catfish",1968,"Actual","established","FL","Broward","W of Deerfield Beach in ponds 2 mi W of US Rte 441 & 3/4 mi S of Holmburg Rd","3090206","Florida Southeast Coast",26.29904,-80.23461,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 224190","Specimen","See disposal and Musuem_cat_no fields"
550676,"Clarias","batrachus","NULL","Walking Catfish",1979,"Actual","established","FL","Charlotte","Canal parallel to CR 74, 1.1 miles east of US 17, Punta Gorda","3100101","Peace",26.94643,-81.98336,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 176200","Specimen","See disposal and Musuem_cat_no fields"
550620,"Clarias","batrachus","NULL","Walking Catfish",1979,"Actual","established","FL","Charlotte","North prong of Alligator Creek; CR 768; 2.2 miles east of junction with CR 765 A","3100103","Charlotte Harbor",26.89491,-81.9754,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 176219","Specimen","See disposal and Musuem_cat_no fields"
587235,"Clarias","batrachus","NULL","Walking Catfish",1994,"Actual","established","FL","Collier","[No locality description provided by MARIS]","3090204","Big Cypress Swamp",26.42,-81.5,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587232,"Clarias","batrachus","NULL","Walking Catfish",1992,"Actual","established","FL","Collier","[No locality description provided by MARIS]","3090204","Big Cypress Swamp",26.42,-81.5,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587233,"Clarias","batrachus","NULL","Walking Catfish",1993,"Actual","established","FL","Collier","[No locality description provided by MARIS]","3090204","Big Cypress Swamp",26.42,-81.5,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587234,"Clarias","batrachus","NULL","Walking Catfish",1994,"Actual","established","FL","Collier","[No locality description provided by MARIS]","3090204","Big Cypress Swamp",26.42,-81.5,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
550682,"Clarias","batrachus","NULL","Walking Catfish",1985,"Actual","established","FL","Collier","0.25 miles north of route 41 across from Trail Lake Camp, Big Cypress National Preserve","3090204","Big Cypress Swamp",25.86021,-80.99522,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 163579","Specimen","See disposal and Musuem_cat_no fields"
550642,"Clarias","batrachus","NULL","Walking Catfish",1987,"Actual","established","FL","Collier","Barrow Pond, Big Cypress National Preserve","3090204","Big Cypress Swamp",26.18617,-81.28294,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 163612","Specimen","See disposal and Musuem_cat_no fields"
550639,"Clarias","batrachus","NULL","Walking Catfish",1979,"Actual","established","FL","Collier","Cypress strand pool, N end of Robert's Lake Strand.","3090204","Big Cypress Swamp",25.81917,-81.04417,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 34592","Specimen","See disposal and Musuem_cat_no fields"
550627,"Clarias","batrachus","NULL","Walking Catfish",1976,"Actual","established","FL","Collier","Everglades-Big Cypress National Preserve, Ochopee","3090204","Big Cypress Swamp",25.90279,-81.30379,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 232914","Specimen","See disposal and Musuem_cat_no fields"
550592,"Clarias","batrachus","NULL","Walking Catfish",1995,"Actual","established","FL","Collier","Miller Canal in Golden Gate Estates, from Stewart Boulevard boat ramp N to water control structure, (canal parallels Miller and Everglades Boulevard)","3090204","Big Cypress Swamp",26.0625,-81.55278,"Accurate","reported","North Carolina State Museum of Natural Sciences ichthyology collection","NCSM 27405","Specimen","See disposal and Musuem_cat_no fields"
550594,"Clarias","batrachus","NULL","Walking Catfish",1995,"Actual","established","FL","Collier","Prairie Canal ca. 0.5 kilmometers N spillway/bridge, at W end of James Memorial Scenic Drive, (canal borders Golden Gate Estates and Fakahatchee Strand State Preserve)","3090204","Big Cypress Swamp",26.06389,-81.45805,"Accurate","reported","North Carolina State Museum of Natural Sciences ichthyology collection","NCSM 27417","Specimen","See disposal and Musuem_cat_no fields"
550679,"Clarias","batrachus","NULL","Walking Catfish",2003,"Actual","established","FL","Collier","Stairsteps Unit of Big Cypress National Preserve (specific locality unknown)","3090204","Big Cypress Swamp",25.89614,-81.21154,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 164044","Specimen","See disposal and Musuem_cat_no fields"
550689,"Clarias","batrachus","NULL","Walking Catfish",2003,"Actual","established","FL","Collier","Stairsteps Unit of Big Cypress National Preserve (specific locality unknown)","3090204","Big Cypress Swamp",25.89614,-81.21154,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 164062","Specimen","See disposal and Musuem_cat_no fields"
550640,"Clarias","batrachus","NULL","Walking Catfish",1976,"Actual","established","FL","Collier","Tamiami Canal and culvert at bridge #107.","3090204","Big Cypress Swamp",25.84417,-80.92917,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 34511","Specimen","See disposal and Musuem_cat_no fields"
550635,"Clarias","batrachus","NULL","Walking Catfish",1997,"Actual","established","FL","Collier","Tamiami Canal in Big Cypress National Preserve W of Bridge 105 3.3 miles E of Oasis Visitors Center","3090204","Big Cypress Swamp",25.85,-80.97916,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 168870","Specimen","See disposal and Musuem_cat_no fields"
550671,"Clarias","batrachus","NULL","Walking Catfish",1995,"Actual","established","FL","Collier","Turner River canal in Big Cypress National Preserve along Hwy 839, 7 miles N of Wagon Wheel Rd. intersection; UTM: 2886300 N, 473660 E","3090204","Big Cypress Swamp",26.09722,-81.2625,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 104905","Specimen","See disposal and Musuem_cat_no fields"
550630,"Clarias","batrachus","NULL","Walking Catfish",2002,"Actual","established","FL","Collier","Turner River Unit of Big Cypress National Preserve (specific locality unknown)","3090204","Big Cypress Swamp",26.02714,-81.25594,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 164042","Specimen","See disposal and Musuem_cat_no fields"
587236,"Clarias","batrachus","NULL","Walking Catfish",1983,"Actual","established","FL","DeSoto","[No locality description provided by MARIS]","3100101","Peace",27.15,-81.91,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587237,"Clarias","batrachus","NULL","Walking Catfish",1992,"Actual","established","FL","DeSoto","[No locality description provided by MARIS]","3100101","Peace",27.15,-81.91,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
550636,"Clarias","batrachus","NULL","Walking Catfish",2009,"Actual","established","FL","DeSoto","Horse Creek above State Road 70 beginning approximately 1000 m north of bridge span and extending about 100 m upstream","3100101","Peace",27.26431,-81.9666,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 177923","Specimen","See disposal and Musuem_cat_no fields"
550691,"Clarias","batrachus","NULL","Walking Catfish",2006,"Actual","established","FL","DeSoto","Horse Creek above State Road 70 beginning approximately 1000 m north of bridge span and extending about 100 m upstream","3100101","Peace",27.26431,-81.9666,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 175856","Specimen","See disposal and Musuem_cat_no fields"
550607,"Clarias","batrachus","NULL","Walking Catfish",2007,"Actual","established","FL","DeSoto","Horse Creek above State Road 70 beginning approximately 1000 m north of bridge span and extending about 100 m upstream","3100101","Peace",27.26431,-81.9666,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 177869","Specimen","See disposal and Musuem_cat_no fields"
550626,"Clarias","batrachus","NULL","Walking Catfish",2005,"Actual","established","FL","DeSoto","Horse Creek at State Road 72 beginning approximately 50 m northeast of bridge span and extending about 100 m upstream","3100101","Peace",27.20004,-81.98763,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 163720","Specimen","See disposal and Musuem_cat_no fields"
550617,"Clarias","batrachus","NULL","Walking Catfish",2004,"Actual","established","FL","DeSoto","Horse Creek at State Route 70, approximately 1,000 m north of bridge, to 100 m upstream (accessed from 91st Ave.)","3100101","Peace",27.26461,-81.9666,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 148189","Specimen","See disposal and Musuem_cat_no fields"
550578,"Clarias","batrachus","NULL","Walking Catfish",1995,"Actual","established","FL","DeSoto","Peace River, near FL 70 bridges S (USGS/NAWQA Station #1), at Arcadia","3100101","Peace",27.2239,-81.8819,"Accurate","reported","North Carolina State Museum of Natural Sciences ichthyology collection","NCSM 27490","Specimen","See disposal and Musuem_cat_no fields"
550618,"Clarias","batrachus","NULL","Walking Catfish",2004,"Actual","established","FL","Glades","East Fork of Pollywog Creek at Route 720 crossing about 5 miles northwest La Belle","3090205","Caloosahatchee",26.82,-81.46139,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 147246","Specimen","See disposal and Musuem_cat_no fields"
587241,"Clarias","batrachus","NULL","Walking Catfish",1991,"Actual","established","FL","Hardee","[No locality description provided by MARIS]","3100101","Peace",27.52,-81.79,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587238,"Clarias","batrachus","NULL","Walking Catfish",1991,"Actual","established","FL","Hardee","[No locality description provided by MARIS]","3100101","Peace",27.35,-81.82,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587240,"Clarias","batrachus","NULL","Walking Catfish",1983,"Actual","established","FL","Hardee","[No locality description provided by MARIS]","3100101","Peace",27.52,-81.79,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587239,"Clarias","batrachus","NULL","Walking Catfish",1992,"Actual","established","FL","Hardee","[No locality description provided by MARIS]","3100101","Peace",27.35,-81.82,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587242,"Clarias","batrachus","NULL","Walking Catfish",1992,"Actual","established","FL","Hardee","[No locality description provided by MARIS]","3100101","Peace",27.52,-81.79,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
550625,"Clarias","batrachus","NULL","Walking Catfish",2003,"Actual","established","FL","Hardee","Bay Head Tributary of Horse Creek on west side in NW Ona Mine","3100101","Peace",27.51823,-82.02706,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 143227","Specimen","See disposal and Musuem_cat_no fields"
550608,"Clarias","batrachus","NULL","Walking Catfish",2003,"Actual","established","FL","Hardee","Horse Creek at State Rd. 64 beginning approx. 30 meters NNW of bridge span & extending about 100 meters upstream","3100101","Peace",27.48767,-82.02348,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 139523","Specimen","See disposal and Musuem_cat_no fields"
550666,"Clarias","batrachus","NULL","Walking Catfish",2008,"Actual","established","FL","Hardee","Horse Creek at State Road 64 beginning approximately 30 m NNW of bridge span and extending about 100 m upstream","3100101","Peace",27.48766,-82.02346,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 177979","Specimen","See disposal and Musuem_cat_no fields"
550598,"Clarias","batrachus","NULL","Walking Catfish",2009,"Actual","established","FL","Hardee","Horse Creek at State Road 64 beginning approximately 30 m NNW of bridge span and extending about 100 m upstream","3100101","Peace",27.48766,-82.02346,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 177901","Specimen","See disposal and Musuem_cat_no fields"
550601,"Clarias","batrachus","NULL","Walking Catfish",2004,"Actual","established","FL","Hardee","Horse Creek at State Route 64, approximately 30 m north-northwest of bridge span, to approximately 100 m upstream","3100101","Peace",27.48766,-82.02346,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 148159","Specimen","See disposal and Musuem_cat_no fields"
550645,"Clarias","batrachus","NULL","Walking Catfish",2003,"Actual","established","FL","Hardee","Horse Creek in Ona","3100101","Peace",27.4925,-82.02314,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 143319","Specimen","See disposal and Musuem_cat_no fields"
550633,"Clarias","batrachus","NULL","Walking Catfish",2003,"Actual","established","FL","Hardee","Isolated pool in Hickory Creek in east Ona Mine","3100101","Peace",27.49832,-81.89099,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 143243","Specimen","See disposal and Musuem_cat_no fields"
550588,"Clarias","batrachus","NULL","Walking Catfish",2003,"Actual","established","FL","Hardee","Tributaries of Horse Creek in NW Ona Mine","3100101","Peace",27.54906,-82.01527,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 143234","Specimen","See disposal and Musuem_cat_no fields"
550614,"Clarias","batrachus","NULL","Walking Catfish",2003,"Actual","established","FL","Hardee","West Fork of Horse Creek","3100101","Peace",27.49168,-82.03036,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 143817","Specimen","See disposal and Musuem_cat_no fields"
587244,"Clarias","batrachus","NULL","Walking Catfish",1993,"Actual","established","FL","Hendry","[No locality description provided by MARIS]","3090202","Everglades",26.65,-80.91,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587243,"Clarias","batrachus","NULL","Walking Catfish",1992,"Actual","established","FL","Hendry","[No locality description provided by MARIS]","3090202","Everglades",26.65,-80.91,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
550631,"Clarias","batrachus","NULL","Walking Catfish",1979,"Actual","established","FL","Hendry","Clewiston, CR 832, 8.6 mi S of junction with US 27, canal on W side of CR 832.","3090202","Everglades",26.63,-80.91528,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 31051","Specimen","See disposal and Musuem_cat_no fields"
587245,"Clarias","batrachus","NULL","Walking Catfish",1988,"Actual","established","FL","Highlands","[No locality description provided by MARIS]","3090101","Kissimmee",27.3,-81.02,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587246,"Clarias","batrachus","NULL","Walking Catfish",1990,"Actual","established","FL","Highlands","[No locality description provided by MARIS]","3090101","Kissimmee",27.3,-81.02,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587247,"Clarias","batrachus","NULL","Walking Catfish",1990,"Actual","established","FL","Highlands","[No locality description provided by MARIS]","3090101","Kissimmee",27.3,-81.02,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587248,"Clarias","batrachus","NULL","Walking Catfish",1990,"Actual","established","FL","Highlands","[No locality description provided by MARIS]","3090101","Kissimmee",27.3,-81.02,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587249,"Clarias","batrachus","NULL","Walking Catfish",1991,"Actual","established","FL","Highlands","[No locality description provided by MARIS]","3090101","Kissimmee",27.3,-81.02,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587250,"Clarias","batrachus","NULL","Walking Catfish",1992,"Actual","established","FL","Highlands","[No locality description provided by MARIS]","3090101","Kissimmee",27.3,-81.02,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587251,"Clarias","batrachus","NULL","Walking Catfish",1994,"Actual","established","FL","Highlands","[No locality description provided by MARIS]","3090101","Kissimmee",27.3,-81.02,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587267,"Clarias","batrachus","NULL","Walking Catfish",1993,"Actual","established","FL","Highlands","[No locality description provided by MARIS]","3090101","Kissimmee",27.52,-81.21,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587266,"Clarias","batrachus","NULL","Walking Catfish",1991,"Actual","established","FL","Highlands","[No locality description provided by MARIS]","3090101","Kissimmee",27.52,-81.21,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587260,"Clarias","batrachus","NULL","Walking Catfish",1989,"Actual","established","FL","Highlands","[No locality description provided by MARIS]","3090101","Kissimmee",27.44,-81.26,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587262,"Clarias","batrachus","NULL","Walking Catfish",1994,"Actual","established","FL","Highlands","[No locality description provided by MARIS]","3090101","Kissimmee",27.44,-81.15,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587263,"Clarias","batrachus","NULL","Walking Catfish",1992,"Actual","established","FL","Highlands","[No locality description provided by MARIS]","3090101","Kissimmee",27.48,-81.19,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587264,"Clarias","batrachus","NULL","Walking Catfish",1993,"Actual","established","FL","Highlands","[No locality description provided by MARIS]","3090101","Kissimmee",27.48,-81.19,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587265,"Clarias","batrachus","NULL","Walking Catfish",1994,"Actual","established","FL","Highlands","[No locality description provided by MARIS]","3090101","Kissimmee",27.48,-81.19,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587256,"Clarias","batrachus","NULL","Walking Catfish",1992,"Actual","established","FL","Highlands","[No locality description provided by MARIS]","3090101","Kissimmee",27.4,-81.13,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587257,"Clarias","batrachus","NULL","Walking Catfish",1993,"Actual","established","FL","Highlands","[No locality description provided by MARIS]","3090101","Kissimmee",27.4,-81.13,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587258,"Clarias","batrachus","NULL","Walking Catfish",1993,"Actual","established","FL","Highlands","[No locality description provided by MARIS]","3090101","Kissimmee",27.4,-81.13,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587261,"Clarias","batrachus","NULL","Walking Catfish",1993,"Actual","established","FL","Highlands","[No locality description provided by MARIS]","3090101","Kissimmee",27.44,-81.15,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587259,"Clarias","batrachus","NULL","Walking Catfish",1994,"Actual","established","FL","Highlands","[No locality description provided by MARIS]","3090101","Kissimmee",27.4,-81.13,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587252,"Clarias","batrachus","NULL","Walking Catfish",1991,"Actual","established","FL","Highlands","[No locality description provided by MARIS]","3090101","Kissimmee",27.3,-81.01,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587253,"Clarias","batrachus","NULL","Walking Catfish",1992,"Actual","established","FL","Highlands","[No locality description provided by MARIS]","3090101","Kissimmee",27.37,-81.06,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587254,"Clarias","batrachus","NULL","Walking Catfish",1988,"Actual","established","FL","Highlands","[No locality description provided by MARIS]","3090101","Kissimmee",27.38,-81.11,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
587255,"Clarias","batrachus","NULL","Walking Catfish",1994,"Actual","established","FL","Highlands","[No locality description provided by MARIS]","3090101","Kissimmee",27.38,-81.11,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
550650,"Clarias","batrachus","NULL","Walking Catfish",1979,"Actual","established","FL","Highlands","Canal parallel to State Road 70 on south side of road; 9.3 miles east of junction with US 27","3090103","Western Okeechobee Inflow",27.20847,-81.19627,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 176198","Specimen","See disposal and Musuem_cat_no fields"
550677,"Clarias","batrachus","NULL","Walking Catfish",1979,"Actual","established","FL","Highlands","Josephine Creek at CR S-17.","3090101","Kissimmee",27.37444,-81.39445,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 32737","Specimen","See disposal and Musuem_cat_no fields"
550591,"Clarias","batrachus","NULL","Walking Catfish",1995,"Actual","established","FL","Highlands","Kissimmee River canal sidechannel, old natural meander channel and drainage ditch E side of Kissimmee R. canal, SE border of Avon Park Air Force Range, just downstream of Kissimmee boat ramp","3090101","Kissimmee",27.575,-81.15833,"Accurate","reported","North Carolina State Museum of Natural Sciences ichthyology collection","NCSM 27432","Specimen","See disposal and Musuem_cat_no fields"
550665,"Clarias","batrachus","NULL","Walking Catfish",1996,"Actual","established","FL","Highlands","Kissimmee Rr - Original channel lower S portion of old meander channel, Avon Park AFR NE corner (3.25 mi upstream of Kissimmeee Rd)","3090101","Kissimmee",27.6275,-81.14361,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 101939","Specimen","See disposal and Musuem_cat_no fields"
550623,"Clarias","batrachus","NULL","Walking Catfish",1995,"Actual","established","FL","Highlands","Morgan Hole Creek at Campgroud, north side of Kissimmee road, Avon Park Air Force Range.","3090101","Kissimmee",27.63167,-81.29583,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 102928","Specimen","See disposal and Musuem_cat_no fields"
550599,"Clarias","batrachus","NULL","Walking Catfish",1995,"Actual","established","FL","Highlands","Morgan Hole Creek just above Kissimmee Dr  at Morgan Hill campground, in Avon Park AFB.  [UTM: 3056250N 470760E]","3090101","Kissimmee",27.63167,-81.29583,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 100555","Specimen","See disposal and Musuem_cat_no fields"
565071,"Clarias","batrachus","NULL","Walking Catfish",2011,"Actual","established","FL","Highlands","Pond/wetland at Archbold Biological Station","3090103","Western Okeechobee Inflow",27.1365,-81.379,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26347"
565065,"Clarias","batrachus","NULL","Walking Catfish",2011,"Actual","established","FL","Highlands","Pond/wetland at Archbold Biological Station","3090103","Western Okeechobee Inflow",27.1458,-81.3845,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26347"
550590,"Clarias","batrachus","NULL","Walking Catfish",1976,"Actual","established","FL","Highlands","Roadside pond off Florida Rt. 731, 2.25 road miles W junction US 27, ca. 1.0 air miles WNW Venus","3090103","Western Okeechobee Inflow",27.0731,-81.3697,"Accurate","reported","North Carolina State Museum of Natural Sciences ichthyology collection","NCSM 7086","Specimen","See disposal and Musuem_cat_no fields"
550686,"Clarias","batrachus","NULL","Walking Catfish",1995,"Actual","established","FL","Highlands","Tomlin Gulley downstrm Van Eeghen Dr (W) 2.75 mi S of intersection w/ Kissimmee Dr, [UTM: 3056250N 470760E] see notes.","3090101","Kissimmee",27.59167,-81.29,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 100563","Specimen","See disposal and Musuem_cat_no fields"
550634,"Clarias","batrachus","NULL","Walking Catfish",1978,"Actual","established","FL","Hillsborough","Apollo Beach, 0.4 miles south of Big Bend Road, ditch under US Highway 41","3100206","Tampa Bay",27.78793,-82.38431,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 176199","Specimen","See disposal and Musuem_cat_no fields"
550684,"Clarias","batrachus","NULL","Walking Catfish",1978,"Actual","established","FL","Hillsborough","Canal at W end of NW 15th Avenue in Ruskin.","3100203","Little Manatee",27.73142,-82.43884,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 91906","Specimen","See disposal and Musuem_cat_no fields"
550584,"Clarias","batrachus","NULL","Walking Catfish",1978,"Actual","established","FL","Hillsborough","Creek under St.Rte. 674, about 100 yards W of SE 30th Street in Ruskin.","3100206","Tampa Bay",27.71345,-82.39545,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 91905","Specimen","See disposal and Musuem_cat_no fields"
550678,"Clarias","batrachus","NULL","Walking Catfish",1995,"Actual","established","FL","Hillsborough","Drying pond near Seminole Tr; UTM: 3058720 N, 365250 E; (Quad: Wimauma).","3100203","Little Manatee",27.64722,-82.36611,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 176189","Specimen","See disposal and Musuem_cat_no fields"
550613,"Clarias","batrachus","NULL","Walking Catfish",1994,"Actual","established","FL","Hillsborough","Dug Creek just upstream of Saffold Rd crossing ca 0.5 km SE of its intersection with US Rte 301; (=SJW94-27)","3100203","Little Manatee",27.67083,-82.34583,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 100521","Specimen","See disposal and Musuem_cat_no fields"
550629,"Clarias","batrachus","NULL","Walking Catfish",1978,"Actual","established","FL","Hillsborough","Gibsonton, Big Bend Road, 0.3 miles east of US Highway 41, canal next ro railroad tracks","3100206","Tampa Bay",27.79299,-82.38062,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 176197","Specimen","See disposal and Musuem_cat_no fields"
550596,"Clarias","batrachus","NULL","Walking Catfish",1978,"Actual","established","FL","Hillsborough","River, Buckhorn Creek at State Road 676A","3100204","Alafia",27.89353,-82.29861,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 176196","Specimen","See disposal and Musuem_cat_no fields"
550654,"Clarias","batrachus","NULL","Walking Catfish",1978,"Actual","established","FL","Hillsborough","Ruskin, creek at St Rt 674, about 100 yards W of 30th Street SE.","3100206","Tampa Bay",27.71331,-82.39536,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 87982","Specimen","See disposal and Musuem_cat_no fields"
587268,"Clarias","batrachus","NULL","Walking Catfish",1992,"Actual","established","FL","Indian River","[No locality description provided by MARIS]","3080101","Upper St. Johns",27.79,-80.72,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
550681,"Clarias","batrachus","NULL","Walking Catfish",1991,"Actual","established","FL","Indian River","Canal along 37th Street, at Indian River Medical Centre, about 0.9 mile east of US Highway 1 at Vero Beach.","3080203","Vero Beach",27.66034,-80.38987,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 168866","Specimen","See disposal and Musuem_cat_no fields"
550672,"Clarias","batrachus","NULL","Walking Catfish",1984,"Actual","established","FL","Indian River","Vero Beach, Leon Ave., collected in a suburban backyard, adjacent to a drainage ditch.","3080203","Vero Beach",27.64393,-80.38723,"Accurate","reported","Museum of Comparative Zoology specimen collection","MCZ 63073","Specimen","See disposal and Musuem_cat_no fields"
